,Time_Zone ,Date,Tweets_tag
2006, Central Africa Standard Time	,2020-04-07,"		RT @RosebellK: Dr #StellaNyanzi has been hospitalized after a few days not feeling well while at home under this Covid19 lockdown. Sheâ€™s wiâ€¦	en	[{'screen_name': 'rosebellk', 'name': 'rosebell kagumire', 'id': '23933098'}]	[]	[]	0	74	0	['stellanyanzi']	[]	https://twitter.com/GBVnet/status/1247467903303254016	True	0	0					23933098	Dr #StellaNyanzi has been hospitalized after a few days not feeling well while at home under this Covid19 lockdown. Sheâ€™s with her family and hope she will get better soon! I spoke to a family member whoâ€™s taking care of her.	1247234104791314438	[]	2020-04-06 19:45:57 W. Central Africa Standard Time"
2007, Central Africa Standard Time	,2020-04-07,"		RT @MakeWomenCount: The Rapid Gender Analysis for COVID19 examines evidence from past public health emergencies, as well as available dataâ€¦	en	[{'screen_name': 'makewomencount', 'name': 'makeeverywomancount', 'id': '316345697'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/GBVnet/status/1247467843983155201	True	0	0					316345697	""The Rapid Gender Analysis for COVID19 examines evidence from past public health emergencies, as well as available data around how #COVID19 affects gender roles; access to health care, SRHR; GBV; decision-making and leadership; &amp; access to information."
2008, Central Africa Standard Time	,2020-04-07,"		RT @YWCAAKenya: A surge in domestic violence is proving to be difficult for many women who have to #StayAtHome because of the #COVID19 lockâ€¦	en	[{'screen_name': 'ywcaakenya', 'name': 'young women', 'id': '3906953301'}]	[]	[]	0	9	0	['stayathome', 'covid19']	[]	https://twitter.com/GBVnet/status/1247467645970104320	True	0	0					3906953301	A surge in domestic violence is proving to be difficult for many women who have to #StayAtHome because of the #COVID19 lockdown.We haven't stopped working to help #endviolence against women and girls which must also be considered in the #COVID19 global response. #WorldHealthDay	1247458783330263040	[]	2020-04-07 10:38:45 W. Central Africa Standard Time"
2009, Central Africa Standard Time	,2020-04-07,"		RT @EmthonjeniWomen: Dismantling patriarchy and empowering women is one way to achieve peace, justice, tolerance and gender equality. @GBVnâ€¦	en	""[{'screen_name': 'emthonjeniwomen', 'name': """"emthonjeni women's forum"""", 'id': '766219626166493188'}]""	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1247467622083461120	True	0	0					766219626166493188	Dismantling patriarchy and empowering women is one way to achieve peace, justice, tolerance and gender equality. @GBVnet @speak_campaign @SwedeninZW @SWRGNZim @ZimWomenLawyers	1247453167421403136	[]	2020-04-07 10:16:26 W. Central Africa Standard Time"
2010, Central Africa Standard Time	,2020-04-07,"		RT @Hakizetutanzan1: Women/girls are capable in any situation, support her, empower her  #Nakuheshimu #Nakuheshimu   @GBVnet @pai_org @Segaâ€¦	en	[{'screen_name': 'hakizetutanzan1', 'name': 'hakizetutanzania', 'id': '1242314777596243968'}, {'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}, {'screen_name': 'pai_org', 'name': 'pai', 'id': '21902874'}]	[]	[]	0	1	0	['nakuheshimu', 'nakuheshimu']	[]	https://twitter.com/GBVnet/status/1247467583428857856	True	0	0					1242314777596243968	""Women/girls are capable in any situation, support her, empower her"
2011, Central Africa Standard Time	,2020-04-06,		Patriarchy has become entrenched in many cultures and many people can't imagine a society without patriarchy. A world without patriarchy is a world free from the restrictive confines of gender and gender roles. It is a world where gender-based violence does not exist.	en	[]	[]	[]	0	27	51	[]	[]	https://twitter.com/GBVnet/status/1247200185236819968	False	0	0								[]
2012, Central Africa Standard Time	,2020-04-06,		The work of dismantling the patriarchy should not be left for feminists alone. Patriarchy oppresses each of us in different ways and exposes the most marginalized and vulnerable among us to structural violence. Everyone should be invested in destroying patriarchy.  https://t.co/CL9pd5ObOA	en	[]	[]	['https://pbs.twimg.com/media/EU64SalX0AE5VZj.jpg']	0	22	32	[]	[]	https://twitter.com/GBVnet/status/1247137336720318465	False	0	1	https://pbs.twimg.com/media/EU64SalX0AE5VZj.jpg							[]
2013, Central Africa Standard Time	,2020-04-06,"		RT @MynameisApes: It's not only up 2 victims/survivors of #domesticviolence in #COVID19 2seek help. ALL governments &amp; police 2step up laws,â€¦	en	[{'screen_name': 'mynameisapes', 'name': 'april pham', 'id': '56300242'}]	[]	[]	0	5	0	['domesticviolence', 'covid19']	[]	https://twitter.com/GBVnet/status/1247134629754294272	True	https://twitter.com/DrTedros/status/1246517636760027139	0					56300242	It's not only up 2 victims/survivors of #domesticviolence in #COVID19 2seek help. ALL governments &amp; police 2step up laws, fines, &amp; protection; NEIGHBORS&amp;FRIENDS 2watch out 4 victims &amp; call 4help. PERPETRATORS 2 stop violence&amp;seek help.@GBVAOR  @WHO @UNFPA @GBVnet @antonioguterres	1246774147004465152	[]	2020-04-05 13:18:15 W. Central Africa Standard Time"
2014, Central Africa Standard Time	,2020-04-06,"		RT @EmthonjeniWomen: Pandemics like #COVID19 can expose women and children to sexual violence and harassment as they seek basic commoditiesâ€¦	en	""[{'screen_name': 'emthonjeniwomen', 'name': """"emthonjeni women's forum"""", 'id': '766219626166493188'}]""	[]	[]	0	10	0	['covid19']	[]	https://twitter.com/GBVnet/status/1247134507930697728	True	0	0					766219626166493188	Pandemics like #COVID19 can expose women and children to sexual violence and harassment as they seek basic commodities like food, clothes &amp; shelter. Lets safeguard women &amp; children by speaking out against all forms of violence. @advc_zim @GBVnet @speak_campaign @womensvoicezw	1247071971948593152	[]	2020-04-06 09:01:42 W. Central Africa Standard Time"
2015, Central Africa Standard Time	,2020-04-06,"		RT @DrTedros: Sadly, there are reports from of an increase in domestic violence since the #COVID19 outbreak began. We call on countries toâ€¦	en	[{'screen_name': 'drtedros', 'name': 'tedros adhanom ghebreyesus', 'id': '189868631'}]	[]	[]	0	2691	0	['covid19']	[]	https://twitter.com/GBVnet/status/1247134441681682432	True	0	0					189868631	Sadly, there are reports from of an increase in domestic violence since the #COVID19 outbreak began. We call on countries to include services to #EndViolence as an essential service that must continue during the response. There is never any excuse for violence. https://t.co/Z4MQN0JwRf	1246517636760027139	[]	2020-04-04 20:18:58 W. Central Africa Standard Time"
2016, Central Africa Standard Time	,2020-04-06,"		RT @EmthonjeniWomen: With all focus on responding to #COVID19, victims of violence are left helpless and may avoid seeking assistance for dâ€¦	en	""[{'screen_name': 'emthonjeniwomen', 'name': """"emthonjeni women's forum"""", 'id': '766219626166493188'}]""	[]	[]	0	3	0	['covid19']	[]	https://twitter.com/GBVnet/status/1247134371871690753	True	0	0					766219626166493188	With all focus on responding to #COVID19, victims of violence are left helpless and may avoid seeking assistance for domestic violence. If you know someone who needs help contact our counselors on: +263 77586 4301 or +263 77295 0874.@GBVnet @speak_campaign @unwomenzw @nangozim	1247086841771298816	[]	2020-04-06 10:00:47 W. Central Africa Standard Time"
2017, Central Africa Standard Time	,2020-04-06,"		RT @ywli_info: By naming ourselves as feminists,we politicise the struggle for women's rights, we question the legitimacy of structures thaâ€¦	en	[{'screen_name': 'ywli_info', 'name': 'ywli', 'id': '485553666'}]	[]	[]	0	19	0	[]	[]	https://twitter.com/GBVnet/status/1247134293878587392	True	0	0					485553666	By naming ourselves as feminists,we politicise the struggle for women's rights, we question the legitimacy of structures that keep women subjugated and we develop tools for transformatory analysis and action. #MondayMotivaton #Covid_19 @UNWomenWatch @UNFPAKen @mamacash @ajws https://t.co/FnAVnjm4PX	1247114208438882304	[]	2020-04-06 11:49:32 W. Central Africa Standard Time"
2018, Central Africa Standard Time	,2020-04-03,"		Movement building is an essential tool for driving change, it creates collective power by connecting us to others who share our struggles and our desire for justice. #MovementBuidling #VAWPreventionâ�  illustration by @Cre8iveJunkFood  https://t.co/agCrV4Xn1x	en	[{'screen_name': 'cre8ivejunkfood', 'name': 'creativejunkfood', 'id': '178828310'}]	[]	['https://pbs.twimg.com/media/EUripKXU4AM-5-u.jpg']	1	2	9	['movementbuidling', 'vawprevention']	[]	https://twitter.com/GBVnet/status/1246057461158760449	False	0	1	https://pbs.twimg.com/media/EUripKXU4AM-5-u.jpg							[]"
2019, Central Africa Standard Time	,2020-04-02,"		Lesbian, bisexual and transgender women face discrimination and violence at a structural level. Government implementation of homophobic and transphobic laws denies LBT women access to resources and essential services such as healthcare, housing, employment, legal services etc.	en	[]	[]	[]	1	7	9	[]	[]	https://twitter.com/GBVnet/status/1245712479126200323	False	0	0								[]"
2020, Central Africa Standard Time	,2020-04-02,"		Lesbian, bisexual and transgender women face disproportionate levels of violence from intimate partners and strangers. LBT women also face gendered sexual violence in addition to homophobic/transphobic violence and often have difficulty in accessing justice or legal redress.  https://t.co/sMld7tmtYk	en	[]	[]	['https://pbs.twimg.com/media/EUmcs-UWoAAvY6S.jpg']	3	34	43	[]	[]	https://twitter.com/GBVnet/status/1245699118929854464	False	0	1	https://pbs.twimg.com/media/EUmcs-UWoAAvY6S.jpg							[]"
2021, Central Africa Standard Time	,2020-04-02,"		RT @AkiliDada: Have you thought about how the #COVID19Pandemic is affecting #Nonprofits? There are a lot of unforeseen effects, most of whiâ€¦	en	[{'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}]	[]	[]	0	19	0	['covid19pandemic', 'nonprofits']	[]	https://twitter.com/GBVnet/status/1245685523315900418	True	0	0					120586416	""Have you thought about how the #COVID19Pandemic is affecting #Nonprofits? There are a lot of unforeseen effects, most of which weren't planned for. Here's how grantmakers can best help nonprofits during this crisis. https://t.co/4QnZU25Fom."
2022, Central Africa Standard Time	,2020-04-02,"		RT @MUSASAZIM: During lock down cases of gender based violence might increase. Measures should be in place to respond to gender based violeâ€¦	en	[{'screen_name': 'musasazim', 'name': '#musasa', 'id': '834383060934209537'}]	[]	[]	0	15	0	[]	[]	https://twitter.com/GBVnet/status/1245683724525723650	True	0	0					834383060934209537	During lock down cases of gender based violence might increase. Measures should be in place to respond to gender based violence #lockdownzimbabwe #COVID19 https://t.co/YHKl79KUoP	1245411800029544450	[]	2020-04-01 19:04:46 W. Central Africa Standard Time"
2023, Central Africa Standard Time	,2020-04-01,"		To end gender inequality and prevent violence against women and girls, we must support women and grassroots organisations that are working in local communities to create the change we want to see in our societies. #MovementBuidling #PreventGBV	en	[]	[]	[]	0	14	27	['movementbuidling', 'preventgbv']	[]	https://twitter.com/GBVnet/status/1245377899030609921	False	0	0								[]"
2024, Central Africa Standard Time	,2020-04-01,"		RT @uwonet: Violence against women and girls must not be overlooked in national #COVIDãƒ¼19 response.  While we recognise that COVID19 has plâ€¦	en	""[{'screen_name': 'uwonet', 'name': """"uganda women's network"""", 'id': '304873807'}]""	[]	[]	0	39	0	['covidãƒ¼19']	[]	https://twitter.com/GBVnet/status/1245350291597332482	True	0	0					304873807	""Violence against women and girls must not be overlooked in national #COVIDãƒ¼19 response."
2025, Central Africa Standard Time	,2020-04-01,"		RT @NFF2008: For people with an abusive partner, lockdown means captivity | Sian Norris  https://t.co/WAgDGrWCAk	en	[{'screen_name': 'nff2008', 'name': 'nigerianfeministforumðŸŒˆðŸ‡³ðŸ‡¬', 'id': '475632110'}]	['https://www.theguardian.com/commentisfree/2020/mar/30/abusive-partner-lockdown-domestic-abuse-charities-women-home']	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1245350223519637504	True	0	0					475632110	For people with an abusive partner, lockdown means captivity | Sian Norris https://t.co/WAgDGrWCAk	1245343583584083970	[]	2020-04-01 14:33:42 W. Central Africa Standard Time"
2026, Central Africa Standard Time	,2020-04-01,"		We can protect ourselves &amp; our communities from #COVID19 when we act in #solidarity. By observing social distancing rules, washing our hands regularly, supporting neighbours in need with money/essential supplies etc, we can reduce the spread of the virus &amp; our risk of infection.  https://t.co/QP9jdFq7xG	en	[]	[]	['https://pbs.twimg.com/media/EUgwPXoWoAED0-N.jpg']	0	7	20	['covid19', 'solidarity']	[]	https://twitter.com/GBVnet/status/1245300565799813120	False	0	1	https://pbs.twimg.com/media/EUgwPXoWoAED0-N.jpg							[]"
2027, Central Africa Standard Time	,2020-04-01,"		RT @nkosncube: Sexual Assault Awareness Month (SAAM) is an annual campaign to raise public awareness about sexual assault and educate commuâ€¦	en	[{'screen_name': 'nkosncube', 'name': 'nkhosiilathi ncube', 'id': '959537901447954432'}]	[]	[]	0	16	0	[]	[]	https://twitter.com/GBVnet/status/1245288614025728005	True	0	0					959537901447954432	""Sexual Assault Awareness Month (SAAM) is an annual campaign to raise public awareness about sexual assault and educate communities and individuals on how to prevent sexual violence. #sgbvZw #womenszw #SAAM  #SAAMzim"
